id_transaksi,jenis_item,jumlah,tanggal pembelian,nama_customer,total
134013.0,Novel Romansa,5,4/19/2017,Angel Ward,3250000.0
134013.0,Majalah Seni,2,4/19/2017,Angel Ward,200000.0
134013.0,Buku Sejarah,2,4/19/2017,Angel Ward,40000.0
134013.0,Buku Fiksi,5,4/19/2017,Angel Ward,1500000.0
134014.0,Buku Sejarah,7,7/26/2017,Tina Spencer,5390000.0
134014.0,Majalah Fashion,7,7/26/2017,Tina Spencer,1225000.0
134014.0,Majalah Seni,9,7/26/2017,Tina Spencer,1620000.0
134014.0,Majalah Berita,4,7/26/2017,Tina Spencer,400000.0
134014.0,Buku Fiksi,5,7/26/2017,Tina Spencer,1500000.0
134014.0,Buku Biografi,8,7/26/2017,Tina Spencer,5760000.0
134014.0,Novel Misteri,5,7/26/2017,Tina Spencer,2750000.0
134014.0,Novel Romansa,2,7/26/2017,Tina Spencer,40000.0
134015.0,Novel Romansa,1,7/26/2017,Elizabeth Mahoney,25000.0
134015.0,Majalah Berita,5,7/26/2017,Elizabeth Mahoney,3750000.0
134015.0,Novel Misteri,6,7/26/2017,Elizabeth Mahoney,3600000.0
134015.0,Buku Sejarah,5,7/26/2017,Elizabeth Mahoney,625000.0
134016.0,Majalah Seni,6,7/26/2017,Kimberly Harris,5400000.0
134016.0,Majalah Berita,9,7/26/2017,Kimberly Harris,8910000.0
134016.0,Novel Fiksi Ilmiah,7,10/18/2017,Kimberly Harris,5880000.0
134016.0,Buku Fiksi,7,1/16/2018,Kimberly Harris,980000.0
134016.0,Buku Biografi,9,1/16/2018,Kimberly Harris,2025000.0
134016.0,Novel Misteri,2,1/16/2018,Kimberly Harris,600000.0
134017.0,Alat Tulis,7,1/16/2018,Rachel Haas,2940000.0
134017.0,Buku Anak-Anak,8,1/16/2018,Rachel Haas,5760000.0
134017.0,Majalah Fashion,9,1/16/2018,Rachel Haas,1620000.0
134017.0,Majalah Seni,2,1/16/2018,Rachel Haas,200000.0
134017.0,Majalah Berita,4,1/16/2018,Rachel Haas,80000.0
134017.0,Novel Fiksi Ilmiah,3,1/16/2018,Rachel Haas,540000.0
134017.0,Buku Biografi,2,1/16/2018,Rachel Haas,80000.0
134017.0,Aksesoris Buku,1,1/16/2018,Rachel Haas,120000.0
134018.0,Novel Romansa,2,1/16/2018,Tracey Hernandez,360000.0
134018.0,Buku Fiksi,7,1/16/2018,Tracey Hernandez,5880000.0
134018.0,Alat Tulis,7,1/16/2018,Tracey Hernandez,2450000.0
134018.0,Aksesoris Buku,3,1/16/2018,Tracey Hernandez,180000.0
134019.0,Alat Tulis,7,1/16/2018,Madeline Hall,1225000.0
134019.0,Buku Sejarah,1,1/16/2018,Madeline Hall,20000.0
134019.0,Buku Anak-Anak,3,1/16/2018,Madeline Hall,60000.0
134019.0,Majalah Berita,6,1/16/2018,Madeline Hall,120000.0
134019.0,Novel Misteri,7,1/16/2018,Madeline Hall,6370000.0
134019.0,Buku Biografi,9,1/16/2018,Madeline Hall,2025000.0
134019.0,Novel Romansa,2,1/16/2018,Madeline Hall,80000.0
134020.0,Buku Anak-Anak,5,1/16/2018,Kayla Bailey,3750000.0
134020.0,Majalah Fashion,2,1/16/2018,Kayla Bailey,240000.0
134020.0,Novel Fiksi Ilmiah,4,1/16/2018,Kayla Bailey,1920000.0
134020.0,Buku Biografi,7,1/16/2018,Kayla Bailey,1225000.0
134020.0,Aksesoris Buku,1,1/16/2018,Kayla Bailey,130000.0
134021.0,Alat Tulis,2,1/16/2018,Derek Anderson,440000.0
134021.0,Buku Sejarah,6,1/16/2018,Derek Anderson,3600000.0
134021.0,Majalah Fashion,4,1/16/2018,Derek Anderson,1600000.0
134021.0,Majalah Seni,7,1/16/2018,Derek Anderson,980000.0
134021.0,Novel Misteri,9,1/16/2018,Derek Anderson,1620000.0
134021.0,Aksesoris Buku,2,1/16/2018,Derek Anderson,40000.0
134022.0,Buku Sejarah,8,1/16/2018,Michael Stephens,1280000.0
134022.0,Alat Tulis,1,1/16/2018,Michael Stephens,90000.0
134022.0,Buku Anak-Anak,6,1/16/2018,Michael Stephens,5400000.0
134022.0,Majalah Seni,4,1/16/2018,Michael Stephens,2400000.0
134022.0,Novel Misteri,3,1/16/2018,Michael Stephens,1170000.0
134022.0,Buku Biografi,3,1/16/2018,Michael Stephens,225000.0
134022.0,Novel Romansa,4,1/16/2018,Michael Stephens,2400000.0
134023.0,Alat Tulis,8,1/16/2018,Michael Flores,5760000.0
134023.0,Buku Anak-Anak,9,1/16/2018,Michael Flores,8910000.0
134023.0,Majalah Seni,2,1/16/2018,Michael Flores,400000.0
134023.0,Novel Romansa,9,1/16/2018,Michael Flores,1620000.0
134023.0,Aksesoris Buku,8,1/16/2018,Michael Flores,1280000.0
134024.0,Majalah Berita,3,1/16/2018,David Watkins,540000.0
134024.0,Buku Sejarah,1,1/16/2018,David Watkins,20000.0
134024.0,Buku Biografi,7,1/16/2018,David Watkins,2450000.0
134024.0,Novel Fiksi Ilmiah,8,1/16/2018,David Watkins,5760000.0
134025.0,Alat Tulis,5,1/16/2018,Richard Harrison,1250000.0
134025.0,Buku Sejarah,9,1/16/2018,Richard Harrison,1620000.0
134025.0,Majalah Berita,8,1/16/2018,Richard Harrison,9600000.0
134025.0,Novel Fiksi Ilmiah,1,1/16/2018,Richard Harrison,25000.0
134025.0,Buku Fiksi,5,1/16/2018,Richard Harrison,1500000.0
134025.0,Novel Misteri,8,1/16/2018,Richard Harrison,1600000.0
134025.0,Novel Romansa,9,1/16/2018,Richard Harrison,4860000.0
134026.0,Alat Tulis,7,1/16/2018,Matthew Kelley,5880000.0
134026.0,Buku Anak-Anak,3,1/16/2018,Matthew Kelley,1080000.0
134026.0,Majalah Fashion,1,1/16/2018,Matthew Kelley,20000.0
134026.0,Novel Misteri,5,1/16/2018,Matthew Kelley,3000000.0
134026.0,Buku Biografi,3,1/16/2018,Matthew Kelley,180000.0
134027.0,Buku Sejarah,9,1/16/2018,Christy Parrish,8910000.0
134027.0,Alat Tulis,9,1/16/2018,Christy Parrish,8910000.0
134027.0,Buku Anak-Anak,9,1/16/2018,Christy Parrish,9720000.0
134027.0,Majalah Fashion,4,1/16/2018,Christy Parrish,960000.0
134027.0,Majalah Seni,4,1/16/2018,Christy Parrish,1440000.0
134027.0,Majalah Berita,5,1/16/2018,Christy Parrish,500000.0
134027.0,Buku Fiksi,1,1/16/2018,Christy Parrish,100000.0
134027.0,Buku Biografi,1,1/16/2018,Christy Parrish,90000.0
134028.0,Buku Sejarah,2,1/16/2018,Zachary Ruiz,520000.0
134028.0,Majalah Fashion,5,1/16/2018,Zachary Ruiz,500000.0
134028.0,Majalah Seni,9,1/16/2018,Zachary Ruiz,2025000.0
134028.0,Majalah Berita,7,1/16/2018,Zachary Ruiz,7350000.0
134028.0,Buku Biografi,6,1/16/2018,Zachary Ruiz,3240000.0
134028.0,Aksesoris Buku,9,1/16/2018,Zachary Ruiz,10530000.0
134029.0,Alat Tulis,7,1/16/2018,Anthony Gaines,6370000.0
134029.0,Buku Anak-Anak,1,1/16/2018,Anthony Gaines,120000.0
134029.0,Majalah Seni,5,1/16/2018,Anthony Gaines,500000.0
134029.0,Majalah Berita,1,1/16/2018,Anthony Gaines,120000.0
134029.0,Buku Fiksi,7,1/16/2018,Anthony Gaines,980000.0
134029.0,Novel Romansa,5,1/16/2018,Anthony Gaines,500000.0
134029.0,Aksesoris Buku,1,1/16/2018,Anthony Gaines,20000.0
134030.0,Alat Tulis,1,1/16/2018,Lindsey Kramer,110000.0
134030.0,Buku Anak-Anak,6,1/16/2018,Lindsey Kramer,3600000.0
134030.0,Majalah Berita,6,1/16/2018,Lindsey Kramer,720000.0
134030.0,Novel Fiksi Ilmiah,6,2/19/2018,Lindsey Kramer,720000.0
134030.0,Aksesoris Buku,1,2/19/2018,Lindsey Kramer,60000.0
134031.0,Alat Tulis,3,4/25/2018,Rachel Hart,540000.0
134031.0,Buku Sejarah,2,4/25/2018,Rachel Hart,240000.0
134031.0,Majalah Seni,4,4/25/2018,Rachel Hart,80000.0
134031.0,Majalah Berita,7,4/25/2018,Rachel Hart,6370000.0
134031.0,Novel Fiksi Ilmiah,1,4/25/2018,Rachel Hart,130000.0
134031.0,Buku Fiksi,5,4/25/2018,Rachel Hart,2750000.0
134032.0,Buku Sejarah,8,4/25/2018,Bruce Jensen,6400000.0
134032.0,Majalah Seni,2,4/25/2018,Bruce Jensen,480000.0
134032.0,Buku Biografi,4,4/25/2018,Bruce Jensen,2080000.0
134032.0,Novel Romansa,4,4/25/2018,Bruce Jensen,1760000.0
134032.0,Aksesoris Buku,6,4/25/2018,Bruce Jensen,900000.0
134033.0,Buku Sejarah,3,4/25/2018,Cynthia Perez,810000.0
134033.0,Majalah Seni,6,4/25/2018,Cynthia Perez,3600000.0
134033.0,Novel Fiksi Ilmiah,5,4/25/2018,Cynthia Perez,3250000.0
134033.0,Buku Fiksi,2,7/27/2018,Cynthia Perez,400000.0
134033.0,Novel Romansa,6,7/27/2018,Cynthia Perez,720000.0
134034.0,Buku Anak-Anak,3,7/27/2018,Dr. Gary Ayers,180000.0
134034.0,Majalah Fashion,1,7/27/2018,Dr. Gary Ayers,20000.0
134034.0,Majalah Seni,9,7/27/2018,Dr. Gary Ayers,1620000.0
134034.0,Novel Fiksi Ilmiah,6,7/27/2018,Dr. Gary Ayers,4680000.0
134034.0,Aksesoris Buku,1,7/27/2018,Dr. Gary Ayers,20000.0
134035.0,Alat Tulis,4,7/27/2018,Donald Bauer,2400000.0
134035.0,Majalah Seni,7,7/27/2018,Donald Bauer,6370000.0
134035.0,Majalah Berita,2,7/27/2018,Donald Bauer,200000.0
134035.0,Buku Fiksi,2,7/27/2018,Donald Bauer,40000.0
134035.0,Novel Romansa,5,7/27/2018,Donald Bauer,500000.0
134035.0,Aksesoris Buku,7,7/27/2018,Donald Bauer,140000.0
134036.0,Buku Sejarah,7,7/27/2018,Karen Ramirez,5390000.0
134036.0,Alat Tulis,2,7/27/2018,Karen Ramirez,600000.0
134036.0,Buku Anak-Anak,2,7/27/2018,Karen Ramirez,400000.0
134036.0,Majalah Seni,5,7/27/2018,Karen Ramirez,1250000.0
134036.0,Buku Biografi,1,7/27/2018,Karen Ramirez,50000.0
134036.0,Novel Misteri,3,7/27/2018,Karen Ramirez,810000.0
134036.0,Novel Romansa,2,7/27/2018,Karen Ramirez,100000.0
134036.0,Aksesoris Buku,4,7/27/2018,Karen Ramirez,2080000.0
134037.0,Majalah Berita,7,7/27/2018,Danny Hickman,2450000.0
134037.0,Novel Misteri,3,7/27/2018,Danny Hickman,180000.0
134037.0,Aksesoris Buku,8,7/27/2018,Danny Hickman,3840000.0
134037.0,Novel Fiksi Ilmiah,9,7/27/2018,Danny Hickman,10530000.0
134038.0,Buku Fiksi,5,7/27/2018,Kara Howard,625000.0
134038.0,Buku Biografi,1,7/27/2018,Kara Howard,60000.0
134038.0,Aksesoris Buku,8,7/27/2018,Kara Howard,1280000.0
134038.0,Majalah Fashion,8,7/27/2018,Kara Howard,1280000.0
134039.0,Majalah Seni,5,7/27/2018,Scott Thompson,100000.0
134039.0,Majalah Berita,2,7/27/2018,Scott Thompson,440000.0
134039.0,Novel Fiksi Ilmiah,5,7/27/2018,Scott Thompson,625000.0
134039.0,Buku Fiksi,2,7/27/2018,Scott Thompson,80000.0
134039.0,Novel Misteri,3,7/27/2018,Scott Thompson,180000.0
134039.0,Buku Biografi,7,7/27/2018,Scott Thompson,1225000.0
134039.0,Novel Romansa,1,10/23/2018,Scott Thompson,60000.0
134039.0,Aksesoris Buku,1,10/23/2018,Scott Thompson,90000.0
134040.0,Alat Tulis,3,10/23/2018,Cynthia Ward,1080000.0
134040.0,Majalah Fashion,2,10/23/2018,Cynthia Ward,400000.0
134040.0,Majalah Seni,7,10/23/2018,Cynthia Ward,980000.0
134040.0,Majalah Berita,2,10/23/2018,Cynthia Ward,520000.0
134040.0,Buku Fiksi,8,10/23/2018,Cynthia Ward,1600000.0
134040.0,Novel Misteri,4,10/23/2018,Cynthia Ward,960000.0
134040.0,Novel Romansa,5,10/23/2018,Cynthia Ward,500000.0
134040.0,Aksesoris Buku,3,10/23/2018,Cynthia Ward,225000.0
134041.0,Majalah Seni,8,10/23/2018,Thomas Sanchez,1600000.0
134041.0,Majalah Berita,1,10/23/2018,Thomas Sanchez,25000.0
134041.0,Buku Anak-Anak,8,10/23/2018,Thomas Sanchez,3840000.0
134041.0,Majalah Fashion,2,10/23/2018,Thomas Sanchez,600000.0
134042.0,Alat Tulis,9,10/23/2018,Aaron Salinas,2025000.0
134042.0,Buku Sejarah,8,11/27/2018,Aaron Salinas,9600000.0
134042.0,Majalah Fashion,4,11/27/2018,Aaron Salinas,2400000.0
134042.0,Majalah Berita,9,11/27/2018,Aaron Salinas,4860000.0
134042.0,Novel Misteri,4,11/27/2018,Aaron Salinas,1440000.0
134042.0,Buku Biografi,2,11/27/2018,Aaron Salinas,360000.0
134042.0,Novel Romansa,9,1/29/2019,Aaron Salinas,7290000.0
134043.0,Buku Sejarah,2,1/29/2019,Sherri Johnson,400000.0
134043.0,Alat Tulis,7,4/25/2019,Sherri Johnson,4900000.0
134043.0,Buku Anak-Anak,2,4/25/2019,Sherri Johnson,200000.0
134043.0,Novel Fiksi Ilmiah,9,4/25/2019,Sherri Johnson,4050000.0
134043.0,Novel Romansa,5,4/25/2019,Sherri Johnson,2250000.0
134044.0,Buku Sejarah,6,4/25/2019,Victoria Thomas,1800000.0
134044.0,Alat Tulis,3,7/22/2019,Victoria Thomas,810000.0
134044.0,Buku Anak-Anak,5,7/22/2019,Victoria Thomas,2250000.0
134044.0,Majalah Fashion,6,7/22/2019,Victoria Thomas,720000.0
134044.0,Majalah Berita,3,7/22/2019,Victoria Thomas,1080000.0
134044.0,Novel Fiksi Ilmiah,5,7/22/2019,Victoria Thomas,3250000.0
134044.0,Buku Biografi,9,7/22/2019,Victoria Thomas,12150000.0
134044.0,Aksesoris Buku,2,7/22/2019,Victoria Thomas,100000.0
134045.0,Alat Tulis,9,7/22/2019,Barry French,10530000.0
134045.0,Buku Anak-Anak,1,7/22/2019,Barry French,100000.0
134045.0,Majalah Fashion,5,7/22/2019,Barry French,3750000.0
134045.0,Majalah Berita,6,7/22/2019,Barry French,2160000.0
134045.0,Novel Fiksi Ilmiah,3,7/22/2019,Barry French,540000.0
134045.0,Buku Biografi,8,7/22/2019,Barry French,9600000.0
134045.0,Novel Romansa,9,7/22/2019,Barry French,2025000.0
134046.0,Novel Fiksi Ilmiah,8,7/22/2019,Jim Martinez,160000.0
134046.0,Alat Tulis,3,7/22/2019,Jim Martinez,1350000.0
134046.0,Buku Anak-Anak,7,7/22/2019,Jim Martinez,980000.0
134046.0,Buku Sejarah,8,7/22/2019,Jim Martinez,7040000.0
134047.0,Novel Romansa,5,7/22/2019,Stuart Hawkins,500000.0
134047.0,Buku Fiksi,2,7/22/2019,Stuart Hawkins,440000.0
134047.0,Buku Sejarah,3,7/22/2019,Stuart Hawkins,1350000.0
134047.0,Buku Biografi,6,7/22/2019,Stuart Hawkins,720000.0
134048.0,Buku Sejarah,6,7/22/2019,Christopher Soto,4320000.0
134048.0,Majalah Berita,2,7/22/2019,Christopher Soto,440000.0
134048.0,Novel Fiksi Ilmiah,5,7/22/2019,Christopher Soto,1250000.0
134048.0,Buku Fiksi,8,7/22/2019,Christopher Soto,1600000.0
134048.0,Novel Misteri,1,7/22/2019,Christopher Soto,120000.0
134048.0,Buku Biografi,2,7/22/2019,Christopher Soto,440000.0
134048.0,Aksesoris Buku,7,7/22/2019,Christopher Soto,980000.0
134049.0,Alat Tulis,6,7/22/2019,Alyssa Madden,3240000.0
134049.0,Buku Sejarah,4,7/22/2019,Alyssa Madden,960000.0
134049.0,Majalah Fashion,4,7/22/2019,Alyssa Madden,1920000.0
134049.0,Majalah Seni,1,7/22/2019,Alyssa Madden,120000.0
134049.0,Novel Fiksi Ilmiah,3,7/22/2019,Alyssa Madden,540000.0
134049.0,Buku Fiksi,5,7/22/2019,Alyssa Madden,1250000.0
134049.0,Novel Romansa,4,7/22/2019,Alyssa Madden,2080000.0
134049.0,Aksesoris Buku,2,7/22/2019,Alyssa Madden,520000.0
134050.0,Alat Tulis,8,7/22/2019,Dylan Foster,5760000.0
134050.0,Buku Anak-Anak,5,7/22/2019,Dylan Foster,3250000.0
134050.0,Novel Fiksi Ilmiah,2,7/22/2019,Dylan Foster,400000.0
134050.0,Buku Fiksi,6,7/22/2019,Dylan Foster,900000.0
134050.0,Novel Misteri,8,7/22/2019,Dylan Foster,1280000.0
134050.0,Buku Biografi,3,7/22/2019,Dylan Foster,900000.0
134050.0,Novel Romansa,9,7/22/2019,Dylan Foster,7290000.0
134050.0,Aksesoris Buku,2,7/22/2019,Dylan Foster,400000.0
134051.0,Buku Sejarah,6,7/22/2019,John Harvey,720000.0
134051.0,Alat Tulis,5,7/22/2019,John Harvey,1500000.0
134051.0,Majalah Fashion,4,7/22/2019,John Harvey,800000.0
134051.0,Novel Fiksi Ilmiah,5,7/22/2019,John Harvey,1250000.0
134051.0,Buku Biografi,6,7/22/2019,John Harvey,3960000.0
134052.0,Alat Tulis,9,7/22/2019,Barry Aguilar,1620000.0
134052.0,Buku Sejarah,1,7/22/2019,Barry Aguilar,20000.0
134052.0,Buku Anak-Anak,1,7/22/2019,Barry Aguilar,150000.0
134052.0,Buku Fiksi,2,7/22/2019,Barry Aguilar,480000.0
134052.0,Buku Biografi,4,7/22/2019,Barry Aguilar,1920000.0
134052.0,Novel Romansa,3,7/22/2019,Barry Aguilar,60000.0
134052.0,Aksesoris Buku,7,7/22/2019,Barry Aguilar,2450000.0
134053.0,Novel Romansa,9,7/22/2019,Lindsey Mccoy,10530000.0
134053.0,Majalah Seni,8,7/22/2019,Lindsey Mccoy,160000.0
134053.0,Buku Anak-Anak,8,7/22/2019,Lindsey Mccoy,160000.0
134053.0,Aksesoris Buku,9,7/22/2019,Lindsey Mccoy,1620000.0
134054.0,Alat Tulis,4,7/22/2019,Gregory Carter,800000.0
134054.0,Buku Sejarah,2,7/22/2019,Gregory Carter,240000.0
134054.0,Buku Anak-Anak,8,7/22/2019,Gregory Carter,7040000.0
134054.0,Majalah Fashion,9,7/22/2019,Gregory Carter,4050000.0
134054.0,Buku Fiksi,7,7/22/2019,Gregory Carter,4900000.0
134054.0,Novel Misteri,5,7/22/2019,Gregory Carter,100000.0
134054.0,Novel Romansa,6,7/22/2019,Gregory Carter,120000.0
134054.0,Aksesoris Buku,9,7/22/2019,Gregory Carter,1620000.0
134055.0,Alat Tulis,2,7/22/2019,Angela Gordon,440000.0
134055.0,Buku Anak-Anak,7,7/22/2019,Angela Gordon,2450000.0
134055.0,Majalah Berita,3,10/23/2019,Angela Gordon,1350000.0
134055.0,Novel Fiksi Ilmiah,7,12/24/2019,Angela Gordon,1225000.0
134055.0,Buku Fiksi,7,12/24/2019,Angela Gordon,5880000.0
134055.0,Novel Romansa,6,12/24/2019,Angela Gordon,1800000.0
134055.0,Aksesoris Buku,7,12/24/2019,Angela Gordon,980000.0
134056.0,Majalah Fashion,2,12/24/2019,Joy Cohen,40000.0
134056.0,Majalah Berita,5,12/24/2019,Joy Cohen,500000.0
134056.0,Novel Fiksi Ilmiah,8,12/24/2019,Joy Cohen,160000.0
134056.0,Buku Fiksi,8,12/24/2019,Joy Cohen,1600000.0
134056.0,Buku Biografi,8,12/24/2019,Joy Cohen,9600000.0
134056.0,Novel Misteri,8,12/24/2019,Joy Cohen,1280000.0
134056.0,Novel Romansa,5,12/24/2019,Joy Cohen,2750000.0
134057.0,Buku Sejarah,9,12/24/2019,Brett Branch,8910000.0
134057.0,Majalah Berita,4,12/24/2019,Brett Branch,400000.0
134057.0,Novel Fiksi Ilmiah,2,12/24/2019,Brett Branch,80000.0
134057.0,Novel Misteri,6,12/24/2019,Brett Branch,3960000.0
134057.0,Buku Biografi,5,12/24/2019,Brett Branch,100000.0
134057.0,Novel Romansa,9,12/24/2019,Brett Branch,1620000.0
134057.0,Aksesoris Buku,2,12/24/2019,Brett Branch,600000.0
134058.0,Alat Tulis,8,12/24/2019,Rodney Kennedy,8320000.0
134058.0,Buku Sejarah,3,12/24/2019,Rodney Kennedy,540000.0
134058.0,Majalah Fashion,5,12/24/2019,Rodney Kennedy,100000.0
134058.0,Majalah Seni,7,12/24/2019,Rodney Kennedy,980000.0
134058.0,Novel Fiksi Ilmiah,4,12/24/2019,Rodney Kennedy,1600000.0
134058.0,Novel Misteri,8,12/24/2019,Rodney Kennedy,9600000.0
134058.0,Novel Romansa,8,12/24/2019,Rodney Kennedy,1280000.0
134058.0,Aksesoris Buku,9,12/24/2019,Rodney Kennedy,180000.0
134059.0,Majalah Fashion,9,12/24/2019,Scott Howell,180000.0
134059.0,Majalah Seni,4,12/24/2019,Scott Howell,1600000.0
134059.0,Buku Fiksi,8,12/24/2019,Scott Howell,7680000.0
134059.0,Buku Biografi,7,12/24/2019,Scott Howell,140000.0
134059.0,Novel Misteri,4,12/24/2019,Scott Howell,2400000.0
134059.0,Aksesoris Buku,9,12/24/2019,Scott Howell,8100000.0
134060.0,Buku Sejarah,1,12/24/2019,Ann Johnston,110000.0
134060.0,Majalah Fashion,2,12/24/2019,Ann Johnston,520000.0
134060.0,Novel Fiksi Ilmiah,1,12/24/2019,Ann Johnston,150000.0
134060.0,Buku Fiksi,2,12/24/2019,Ann Johnston,40000.0
134060.0,Novel Misteri,2,12/24/2019,Ann Johnston,240000.0
134060.0,Buku Biografi,2,12/24/2019,Ann Johnston,440000.0
134061.0,Alat Tulis,5,12/24/2019,Cristina White,1250000.0
134061.0,Buku Anak-Anak,8,12/24/2019,Cristina White,1280000.0
134061.0,Majalah Fashion,3,12/24/2019,Cristina White,1080000.0
134061.0,Majalah Seni,5,12/24/2019,Cristina White,3250000.0
134061.0,Novel Romansa,8,12/24/2019,Cristina White,5760000.0
134061.0,Aksesoris Buku,7,12/24/2019,Cristina White,980000.0
134062.0,Alat Tulis,9,12/24/2019,Jason Adams,2025000.0
134062.0,Buku Anak-Anak,1,12/24/2019,Jason Adams,20000.0
134062.0,Majalah Fashion,2,12/24/2019,Jason Adams,100000.0
134062.0,Majalah Seni,7,12/24/2019,Jason Adams,5390000.0
134062.0,Novel Misteri,6,12/24/2019,Jason Adams,4680000.0
134062.0,Buku Biografi,5,12/24/2019,Jason Adams,100000.0
134062.0,Aksesoris Buku,3,12/24/2019,Jason Adams,60000.0
134063.0,Alat Tulis,3,12/24/2019,Linda Daniel,1170000.0
134063.0,Buku Sejarah,6,12/24/2019,Linda Daniel,120000.0
134063.0,Buku Anak-Anak,4,12/24/2019,Linda Daniel,1600000.0
134063.0,Majalah Fashion,6,2/3/2020,Linda Daniel,3600000.0
134063.0,Majalah Berita,4,2/3/2020,Linda Daniel,2080000.0
134063.0,Novel Fiksi Ilmiah,2,2/3/2020,Linda Daniel,40000.0
134063.0,Novel Misteri,8,2/3/2020,Linda Daniel,8320000.0
134063.0,Aksesoris Buku,5,2/3/2020,Linda Daniel,2250000.0
134064.0,Alat Tulis,4,2/3/2020,Jeffrey Burgess,400000.0
134064.0,Majalah Fashion,7,2/3/2020,Jeffrey Burgess,4900000.0
134064.0,Majalah Berita,9,2/3/2020,Jeffrey Burgess,8100000.0
134064.0,Buku Fiksi,4,2/3/2020,Jeffrey Burgess,1760000.0
134064.0,Novel Misteri,6,2/3/2020,Jeffrey Burgess,5400000.0
134064.0,Novel Romansa,1,2/3/2020,Jeffrey Burgess,150000.0
134064.0,Aksesoris Buku,3,2/3/2020,Jeffrey Burgess,60000.0
134065.0,Alat Tulis,8,4/4/2020,Christopher West,1280000.0
134065.0,Buku Sejarah,6,4/4/2020,Christopher West,720000.0
134065.0,Buku Anak-Anak,3,4/4/2020,Christopher West,990000.0
134065.0,Majalah Berita,2,4/4/2020,Christopher West,440000.0
134065.0,Buku Fiksi,1,6/2/2020,Christopher West,150000.0
134065.0,Novel Misteri,9,6/2/2020,Christopher West,4050000.0
134065.0,Buku Biografi,8,6/2/2020,Christopher West,3200000.0
134065.0,Aksesoris Buku,9,6/2/2020,Christopher West,8910000.0
134066.0,Buku Anak-Anak,4,6/2/2020,Alyssa Berg,2080000.0
134066.0,Majalah Fashion,4,6/2/2020,Alyssa Berg,1440000.0
134066.0,Majalah Berita,5,6/2/2020,Alyssa Berg,500000.0
134066.0,Novel Fiksi Ilmiah,4,6/2/2020,Alyssa Berg,2080000.0
134066.0,Aksesoris Buku,7,6/2/2020,Alyssa Berg,980000.0
134067.0,Majalah Fashion,2,6/2/2020,Dana Hernandez,400000.0
134067.0,Alat Tulis,7,6/2/2020,Dana Hernandez,140000.0
134067.0,Buku Biografi,9,6/2/2020,Dana Hernandez,1620000.0
134067.0,Novel Fiksi Ilmiah,3,6/2/2020,Dana Hernandez,1080000.0
134068.0,Alat Tulis,3,9/4/2020,John Roberts,1170000.0
134068.0,Buku Sejarah,7,9/4/2020,John Roberts,6370000.0
134068.0,Buku Anak-Anak,9,9/4/2020,John Roberts,10530000.0
134068.0,Majalah Seni,5,9/4/2020,John Roberts,3750000.0
134068.0,Buku Fiksi,6,9/4/2020,John Roberts,900000.0
134068.0,Novel Romansa,8,9/4/2020,John Roberts,9600000.0
134068.0,Aksesoris Buku,6,9/4/2020,John Roberts,3600000.0
134069.0,Alat Tulis,4,9/4/2020,Maureen Mueller,1760000.0
134069.0,Majalah Seni,3,9/4/2020,Maureen Mueller,540000.0
134069.0,Majalah Berita,2,10/26/2020,Maureen Mueller,480000.0
134069.0,Novel Fiksi Ilmiah,5,10/26/2020,Maureen Mueller,2250000.0
134069.0,Buku Fiksi,7,10/26/2020,Maureen Mueller,2450000.0
134069.0,Novel Romansa,6,10/26/2020,Maureen Mueller,3240000.0
134070.0,Alat Tulis,9,10/26/2020,James Brown,12150000.0
134070.0,Majalah Fashion,4,10/26/2020,James Brown,320000.0
134070.0,Majalah Seni,2,10/26/2020,James Brown,600000.0
134070.0,Majalah Berita,7,10/26/2020,James Brown,7350000.0
134070.0,Novel Fiksi Ilmiah,5,10/26/2020,James Brown,1250000.0
134070.0,Buku Fiksi,4,10/26/2020,James Brown,80000.0
134070.0,Buku Biografi,7,10/26/2020,James Brown,980000.0
134070.0,Aksesoris Buku,7,10/26/2020,James Brown,4410000.0
134071.0,Novel Romansa,5,10/26/2020,April Richard,500000.0
134071.0,Alat Tulis,8,10/26/2020,April Richard,7040000.0
134071.0,Buku Biografi,4,10/26/2020,April Richard,800000.0
134071.0,Aksesoris Buku,9,1/16/2021,April Richard,8910000.0
134072.0,Alat Tulis,8,1/16/2021,Angela Oconnor,7680000.0
134072.0,Buku Anak-Anak,5,1/16/2021,Angela Oconnor,1500000.0
134072.0,Majalah Fashion,7,1/16/2021,Angela Oconnor,2450000.0
134072.0,Majalah Seni,2,1/16/2021,Angela Oconnor,80000.0
134072.0,Majalah Berita,5,1/16/2021,Angela Oconnor,1500000.0
134072.0,Novel Fiksi Ilmiah,7,1/16/2021,Angela Oconnor,980000.0
134072.0,Buku Biografi,6,1/16/2021,Angela Oconnor,720000.0
134072.0,Aksesoris Buku,5,1/16/2021,Angela Oconnor,1250000.0
134073.0,Majalah Seni,7,1/16/2021,Edward Castillo,2940000.0
134073.0,Alat Tulis,3,1/16/2021,Edward Castillo,225000.0
134073.0,Buku Biografi,2,1/16/2021,Edward Castillo,440000.0
134073.0,Buku Sejarah,3,1/16/2021,Edward Castillo,60000.0
134074.0,Buku Sejarah,8,1/16/2021,Eric Owen,7680000.0
134074.0,Majalah Fashion,2,1/16/2021,Eric Owen,400000.0
134074.0,Majalah Seni,8,1/16/2021,Eric Owen,160000.0
